w_geocode,state,stateID,county,countyID,tract,block_group,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CNSTotal,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650018002022,Tennessee,47,Hamilton County,065,001800,2022,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2
470650018002023,Tennessee,47,Hamilton County,065,001800,2023,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85,0,0,0,0,0,0,85,85
470650018002040,Tennessee,47,Hamilton County,065,001800,2040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650018002041,Tennessee,47,Hamilton County,065,001800,2041,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,6,3,0,0,0,2,0,1,0,0,6,0
470650018002047,Tennessee,47,Hamilton County,065,001800,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,7,0
470650018002060,Tennessee,47,Hamilton County,065,001800,2060,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,14,0
470650018002061,Tennessee,47,Hamilton County,065,001800,2061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650018002062,Tennessee,47,Hamilton County,065,001800,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0
470650018002063,Tennessee,47,Hamilton County,065,001800,2063,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,14,0,4,0,0,0,0,18,14
470650019001004,Tennessee,47,Hamilton County,065,001900,1004,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650019001009,Tennessee,47,Hamilton County,065,001900,1009,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650019001016,Tennessee,47,Hamilton County,065,001900,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650019001023,Tennessee,47,Hamilton County,065,001900,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,19,0,0,0,8,0,0,0,0,11,19,0
470650019001041,Tennessee,47,Hamilton County,065,001900,1041,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,22,22
470650019001043,Tennessee,47,Hamilton County,065,001900,1043,0,0,0,5,23,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,57,0,0,0,0,5,0,62,34
470650019001053,Tennessee,47,Hamilton County,065,001900,1053,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
470650019001054,Tennessee,47,Hamilton County,065,001900,1054,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,0,0,0,0,0,0,95,0
470650019001066,Tennessee,47,Hamilton County,065,001900,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0
470650019001067,Tennessee,47,Hamilton County,065,001900,1067,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,16,0
470650019002000,Tennessee,47,Hamilton County,065,001900,2000,0,0,0,12,36,0,0,45,0,0,5,0,0,9,0,0,0,0,0,0,107,0,0,81,0,14,0,0,12,0,107,45
470650019002001,Tennessee,47,Hamilton County,065,001900,2001,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,31,0
470650019002002,Tennessee,47,Hamilton County,065,001900,2002,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,23,0
470650019002004,Tennessee,47,Hamilton County,065,001900,2004,0,0,0,0,0,1,2,6,227,1,0,23,0,0,0,93,0,16,13,0,382,16,0,7,93,251,2,13,0,0,382,7
470650019002006,Tennessee,47,Hamilton County,065,001900,2006,0,0,0,0,10,2,0,259,0,0,0,0,0,2,0,0,0,0,0,0,273,0,0,271,0,2,0,0,0,0,273,261
470650019002007,Tennessee,47,Hamilton County,065,001900,2007,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,0,0,15,0,23,8
470650019002008,Tennessee,47,Hamilton County,065,001900,2008,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,29,0,0,24,0,0,0,5,0,0,29,21
470650019002009,Tennessee,47,Hamilton County,065,001900,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,33,32,0,0,0,0,1,0,0,0,33,0
470650019002010,Tennessee,47,Hamilton County,065,001900,2010,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,31,0,0,0,0,1,0,32,0
470650019002011,Tennessee,47,Hamilton County,065,001900,2011,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,36,0,1,0,0,0,0,37,36
470650019002012,Tennessee,47,Hamilton County,065,001900,2012,0,0,0,0,2,0,10,0,0,10,0,0,0,17,0,0,0,18,0,0,57,18,0,2,0,27,10,0,0,0,57,0
470650019002016,Tennessee,47,Hamilton County,065,001900,2016,0,0,0,1,836,0,0,0,59,0,0,0,0,0,0,0,0,13,0,0,909,13,0,836,0,59,0,0,1,0,909,0
470650019002018,Tennessee,47,Hamilton County,065,001900,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,13,0,0,13,0
470650019002019,Tennessee,47,Hamilton County,065,001900,2019,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,20,17,0,0,0,0,3,0,0,0,20,0
470650019002020,Tennessee,47,Hamilton County,065,001900,2020,0,0,0,30,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,51,0,0,13,0,8,0,0,30,0,51,13
470650019002024,Tennessee,47,Hamilton County,065,001900,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,25,0,0,0,0,234,0,0,0,25,0,0,0,0,209,234,0
470650019002026,Tennessee,47,Hamilton County,065,001900,2026,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,15,0
470650019002027,Tennessee,47,Hamilton County,065,001900,2027,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,13,13
470650019002028,Tennessee,47,Hamilton County,065,001900,2028,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0
470650019002029,Tennessee,47,Hamilton County,065,001900,2029,0,0,0,0,0,102,0,44,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,146,0,0,0,0,0,0,146,146
470650019002031,Tennessee,47,Hamilton County,065,001900,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650019002034,Tennessee,47,Hamilton County,065,001900,2034,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4
470650019002035,Tennessee,47,Hamilton County,065,001900,2035,0,0,0,0,119,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,129,0,0,0,0,0,0,129,10
470650019002040,Tennessee,47,Hamilton County,065,001900,2040,0,0,0,0,0,0,0,0,2,0,0,0,0,57,0,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,59,0
470650019002041,Tennessee,47,Hamilton County,065,001900,2041,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,20,0
470650019002042,Tennessee,47,Hamilton County,065,001900,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0
470650019002049,Tennessee,47,Hamilton County,065,001900,2049,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,20,0,2,0,0,22,0
470650019002050,Tennessee,47,Hamilton County,065,001900,2050,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0
470650019002051,Tennessee,47,Hamilton County,065,001900,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,6,0
470650019002052,Tennessee,47,Hamilton County,065,001900,2052,0,0,0,0,0,19,22,0,0,0,0,3,0,0,0,0,0,3,2,0,49,3,0,19,0,3,22,2,0,0,49,19
470650019002053,Tennessee,47,Hamilton County,065,001900,2053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,19,18,0,0,0,0,1,0,0,0,19,0
470650019002054,Tennessee,47,Hamilton County,065,001900,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650019002055,Tennessee,47,Hamilton County,065,001900,2055,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,0,7,0,0,0,0,3,0,13,0
470650019002056,Tennessee,47,Hamilton County,065,001900,2056,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,26,3,0,49,26,0,0,0,0,20,3,0,0,49,0
470650019002059,Tennessee,47,Hamilton County,065,001900,2059,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0
470650019002063,Tennessee,47,Hamilton County,065,001900,2063,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,35,0
470650019003000,Tennessee,47,Hamilton County,065,001900,3000,0,0,0,0,93,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,93,0,0,101,0,0,0,194,0
470650019003003,Tennessee,47,Hamilton County,065,001900,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,4,0,0,2,0,0,6,0
470650019003004,Tennessee,47,Hamilton County,065,001900,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0
470650019003005,Tennessee,47,Hamilton County,065,001900,3005,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650019003006,Tennessee,47,Hamilton County,065,001900,3006,0,0,0,0,1,0,0,0,0,2,0,9,0,0,0,10,9,47,0,0,78,47,0,1,10,11,0,9,0,0,78,0
470650019003023,Tennessee,47,Hamilton County,065,001900,3023,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,19,0,0,0,1,0,0,20,19
470650019003024,Tennessee,47,Hamilton County,065,001900,3024,0,0,0,0,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,0,0,0,0,58,23
470650019003028,Tennessee,47,Hamilton County,065,001900,3028,0,0,0,148,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,62,0,0,0,0,148,0,210,0
470650019003033,Tennessee,47,Hamilton County,065,001900,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,15,0,0,0,0,0,15,0
470650019003035,Tennessee,47,Hamilton County,065,001900,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0
470650019003036,Tennessee,47,Hamilton County,065,001900,3036,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,234,0,0,0,0,0,0,234,0
470650019003046,Tennessee,47,Hamilton County,065,001900,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650020001000,Tennessee,47,Hamilton County,065,002000,1000,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,7,6,0,0,0,0,13,0
470650020001001,Tennessee,47,Hamilton County,065,002000,1001,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,21,21
470650020001002,Tennessee,47,Hamilton County,065,002000,1002,0,0,0,43,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,18,0,0,0,0,43,0,61,18
470650020001003,Tennessee,47,Hamilton County,065,002000,1003,0,0,0,2,27,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,41,0,0,0,0,2,0,43,14
470650020001004,Tennessee,47,Hamilton County,065,002000,1004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650020001006,Tennessee,47,Hamilton County,065,002000,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
470650020001010,Tennessee,47,Hamilton County,065,002000,1010,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,7,0,0,0,11,0
470650020001012,Tennessee,47,Hamilton County,065,002000,1012,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,13,0,0,5,2,6,0,0,0,0,13,0
470650020001013,Tennessee,47,Hamilton County,065,002000,1013,0,0,0,25,0,0,16,0,0,0,0,8,0,1,0,2,0,4,0,0,56,4,0,0,2,9,16,0,25,0,56,0
470650020001014,Tennessee,47,Hamilton County,065,002000,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0
470650020001015,Tennessee,47,Hamilton County,065,002000,1015,0,0,0,1,0,0,28,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,2,28,0,1,0,31,0
470650020001016,Tennessee,47,Hamilton County,065,002000,1016,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,16,0,0,0,0,11,0,5,0,0,16,0
470650020001018,Tennessee,47,Hamilton County,065,002000,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,92,92,0,0,0,0,0,0,0,0,92,0
470650020001019,Tennessee,47,Hamilton County,065,002000,1019,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,10,0,3,0,2,0,15,0
470650020001020,Tennessee,47,Hamilton County,065,002000,1020,0,0,0,0,11,0,2,0,0,0,0,20,0,0,0,0,0,16,0,0,49,16,0,11,0,20,2,0,0,0,49,0
470650020001022,Tennessee,47,Hamilton County,065,002000,1022,0,0,0,0,0,0,0,22,0,18,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,18,0,0,0,0,40,22
470650020001023,Tennessee,47,Hamilton County,065,002000,1023,0,0,0,0,0,4,0,0,0,0,0,0,22,0,0,9,39,0,0,0,74,0,0,4,9,22,0,39,0,0,74,4
470650020001024,Tennessee,47,Hamilton County,065,002000,1024,0,0,0,0,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,117,0,0,0,0,0,0,117,75
470650020001026,Tennessee,47,Hamilton County,065,002000,1026,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,15,0,0,14,11,0,0,40,15
470650020001027,Tennessee,47,Hamilton County,065,002000,1027,0,0,0,1,1295,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1299,0,0,1295,0,3,0,0,1,0,1299,0
470650020001030,Tennessee,47,Hamilton County,065,002000,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,33,0,0,33,0
470650020001037,Tennessee,47,Hamilton County,065,002000,1037,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650020001051,Tennessee,47,Hamilton County,065,002000,1051,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0
470650020001054,Tennessee,47,Hamilton County,065,002000,1054,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,14,0,7,0,0,0,0,21,0
470650020001055,Tennessee,47,Hamilton County,065,002000,1055,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2,0,79,0,0,77,0,0,0,2,0,0,79,77
470650020001056,Tennessee,47,Hamilton County,065,002000,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0
470650020001058,Tennessee,47,Hamilton County,065,002000,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,0,0,11,0
470650020001059,Tennessee,47,Hamilton County,065,002000,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650020001064,Tennessee,47,Hamilton County,065,002000,1064,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650020001067,Tennessee,47,Hamilton County,065,002000,1067,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,8,0,0,0,10,2
470650020001069,Tennessee,47,Hamilton County,065,002000,1069,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,7
470650020001077,Tennessee,47,Hamilton County,065,002000,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,12,0
470650020001079,Tennessee,47,Hamilton County,065,002000,1079,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0
470650020001080,Tennessee,47,Hamilton County,065,002000,1080,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,3,0,0,0,8,0,0,11,0
470650020001084,Tennessee,47,Hamilton County,065,002000,1084,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,6
470650020001085,Tennessee,47,Hamilton County,065,002000,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650020001091,Tennessee,47,Hamilton County,065,002000,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0
470650020001092,Tennessee,47,Hamilton County,065,002000,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650020001093,Tennessee,47,Hamilton County,065,002000,1093,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,7,0,0,17,0,24,0
470650020001094,Tennessee,47,Hamilton County,065,002000,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,16,0
470650020001097,Tennessee,47,Hamilton County,065,002000,1097,0,0,0,0,3,0,0,26,0,0,0,17,0,0,0,36,12,0,0,0,94,0,0,29,36,17,0,12,0,0,94,26
470650020001100,Tennessee,47,Hamilton County,065,002000,1100,0,0,0,10,547,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,562,0,0,550,0,2,0,0,10,0,562,3
470650020001104,Tennessee,47,Hamilton County,065,002000,1104,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,25,0,0,156,25,0,0,0,0,131,0,0,0,156,0
470650020001106,Tennessee,47,Hamilton County,065,002000,1106,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,119,0,0,0,119,0
470650020001108,Tennessee,47,Hamilton County,065,002000,1108,0,0,0,0,0,0,5,0,11,0,0,0,0,186,0,0,0,0,0,0,202,0,0,0,0,197,5,0,0,0,202,0
470650020001110,Tennessee,47,Hamilton County,065,002000,1110,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,40,40
470650020001114,Tennessee,47,Hamilton County,065,002000,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0
470650020001125,Tennessee,47,Hamilton County,065,002000,1125,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,10,0,13,0
470650020001127,Tennessee,47,Hamilton County,065,002000,1127,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,4,0,9,0
470650020001131,Tennessee,47,Hamilton County,065,002000,1131,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0
470650020001134,Tennessee,47,Hamilton County,065,002000,1134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
470650020002004,Tennessee,47,Hamilton County,065,002000,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,9,0
470650020002006,Tennessee,47,Hamilton County,065,002000,2006,0,0,0,6,0,0,6,0,0,0,0,5,8,3,0,0,0,0,9,0,37,0,0,0,0,16,6,9,6,0,37,0
470650020002010,Tennessee,47,Hamilton County,065,002000,2010,0,0,0,25,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,34,0,0,0,0,7,2,0,25,0,34,0
470650020002012,Tennessee,47,Hamilton County,065,002000,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0
470650020002013,Tennessee,47,Hamilton County,065,002000,2013,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,29,0
470650020002014,Tennessee,47,Hamilton County,065,002000,2014,0,0,0,42,0,0,20,0,0,0,0,0,0,0,0,0,0,43,0,0,105,43,0,0,0,0,20,0,42,0,105,0
470650020002015,Tennessee,47,Hamilton County,065,002000,2015,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,18,0
470650020002024,Tennessee,47,Hamilton County,065,002000,2024,0,0,0,0,5,2,10,0,0,18,1,0,0,0,0,0,0,0,0,0,36,0,0,7,0,19,10,0,0,0,36,2
470650020002025,Tennessee,47,Hamilton County,065,002000,2025,0,34,0,0,102,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,184,0,0,102,0,40,8,0,34,0,184,0
470650020002030,Tennessee,47,Hamilton County,065,002000,2030,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,12,12
470650020002032,Tennessee,47,Hamilton County,065,002000,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,13,0,0,0,0,0,13,0
470650020002037,Tennessee,47,Hamilton County,065,002000,2037,0,0,0,7,77,6,0,0,0,0,0,44,0,0,0,0,0,0,0,0,134,0,0,83,0,44,0,0,7,0,134,6
470650020002038,Tennessee,47,Hamilton County,065,002000,2038,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,17,15,0,0,0,0,2,0,0,0,17,0
470650023001000,Tennessee,47,Hamilton County,065,002300,1000,0,0,0,0,59,0,0,48,0,0,0,0,0,0,0,0,0,0,15,0,122,0,0,107,0,0,0,15,0,0,122,48
470650023001003,Tennessee,47,Hamilton County,065,002300,1003,0,0,0,0,107,0,0,0,0,0,0,4,0,0,0,0,0,1,10,0,122,1,0,107,0,4,0,10,0,0,122,0
470650023001011,Tennessee,47,Hamilton County,065,002300,1011,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,0,0,15,0,22,0
470650023001012,Tennessee,47,Hamilton County,065,002300,1012,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0
470650023001013,Tennessee,47,Hamilton County,065,002300,1013,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,108,0,108,0
470650023001015,Tennessee,47,Hamilton County,065,002300,1015,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,10
470650023001017,Tennessee,47,Hamilton County,065,002300,1017,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,21,0
470650023001021,Tennessee,47,Hamilton County,065,002300,1021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
470650023001022,Tennessee,47,Hamilton County,065,002300,1022,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,20,0,0,0,23,0
470650023001024,Tennessee,47,Hamilton County,065,002300,1024,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,10,0,0,0,11,1
470650023001026,Tennessee,47,Hamilton County,065,002300,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,7,0,0,0,0,1,0,6,0,0,7,0
470650023001035,Tennessee,47,Hamilton County,065,002300,1035,0,0,0,0,0,26,11,0,0,0,0,6,0,0,0,0,0,0,0,0,43,0,0,26,0,6,11,0,0,0,43,26
470650023001036,Tennessee,47,Hamilton County,065,002300,1036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
470650023001038,Tennessee,47,Hamilton County,065,002300,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0
470650023001042,Tennessee,47,Hamilton County,065,002300,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0
470650023001044,Tennessee,47,Hamilton County,065,002300,1044,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650023001046,Tennessee,47,Hamilton County,065,002300,1046,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,26,26
