w_geocode,state,county,tract,block_group,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650019003028,Tennesse,Hamilton County,001900,3028,0,0,62,0,0,0,0,148,0,210,0
470650019003033,Tennesse,Hamilton County,001900,3033,0,0,0,15,0,0,0,0,0,15,0
470650019003035,Tennesse,Hamilton County,001900,3035,0,0,0,0,0,0,4,0,0,4,0
470650019003036,Tennesse,Hamilton County,001900,3036,0,0,234,0,0,0,0,0,0,234,0
470650019003046,Tennesse,Hamilton County,001900,3046,0,0,0,0,0,0,2,0,0,2,0
470650020001000,Tennesse,Hamilton County,002000,1000,0,0,0,7,6,0,0,0,0,13,0
470650020001001,Tennesse,Hamilton County,002000,1001,0,0,21,0,0,0,0,0,0,21,21
470650020001002,Tennesse,Hamilton County,002000,1002,0,0,18,0,0,0,0,43,0,61,18
470650020001003,Tennesse,Hamilton County,002000,1003,0,0,41,0,0,0,0,2,0,43,14
470650020001004,Tennesse,Hamilton County,002000,1004,0,0,0,0,1,0,0,0,0,1,0
470650020001006,Tennesse,Hamilton County,002000,1006,0,0,0,0,0,0,0,0,2,2,0
470650020001010,Tennesse,Hamilton County,002000,1010,0,0,0,0,4,7,0,0,0,11,0
470650020001012,Tennesse,Hamilton County,002000,1012,0,0,5,2,6,0,0,0,0,13,0
470650020001013,Tennesse,Hamilton County,002000,1013,4,0,0,2,9,16,0,25,0,56,0
470650020001014,Tennesse,Hamilton County,002000,1014,0,2,0,0,0,0,0,0,0,2,0
470650020001015,Tennesse,Hamilton County,002000,1015,0,0,0,0,2,28,0,1,0,31,0
470650020001016,Tennesse,Hamilton County,002000,1016,0,0,0,0,11,0,5,0,0,16,0
470650020001018,Tennesse,Hamilton County,002000,1018,92,0,0,0,0,0,0,0,0,92,0
470650020001019,Tennesse,Hamilton County,002000,1019,0,0,0,10,0,3,0,2,0,15,0
470650020001020,Tennesse,Hamilton County,002000,1020,16,0,11,0,20,2,0,0,0,49,0
470650020001022,Tennesse,Hamilton County,002000,1022,0,0,22,0,18,0,0,0,0,40,22
470650020001023,Tennesse,Hamilton County,002000,1023,0,0,4,9,22,0,39,0,0,74,4
470650020001024,Tennesse,Hamilton County,002000,1024,0,0,117,0,0,0,0,0,0,117,75
470650020001026,Tennesse,Hamilton County,002000,1026,0,0,15,0,0,14,11,0,0,40,15
470650020001027,Tennesse,Hamilton County,002000,1027,0,0,1295,0,3,0,0,1,0,1299,0
470650020001030,Tennesse,Hamilton County,002000,1030,0,0,0,0,0,0,33,0,0,33,0
470650020001037,Tennesse,Hamilton County,002000,1037,0,0,0,0,3,0,0,0,0,3,0
470650020001051,Tennesse,Hamilton County,002000,1051,0,0,0,0,0,0,0,6,0,6,0
470650020001054,Tennesse,Hamilton County,002000,1054,0,0,14,0,7,0,0,0,0,21,0
470650020001055,Tennesse,Hamilton County,002000,1055,0,0,77,0,0,0,2,0,0,79,77
470650020001056,Tennesse,Hamilton County,002000,1056,2,0,0,0,0,0,0,0,0,2,0
470650020001058,Tennesse,Hamilton County,002000,1058,0,0,0,0,0,0,11,0,0,11,0
470650020001059,Tennesse,Hamilton County,002000,1059,0,0,0,0,3,0,0,0,0,3,0
470650020001064,Tennesse,Hamilton County,002000,1064,0,0,0,0,2,0,0,0,0,2,0
470650020001067,Tennesse,Hamilton County,002000,1067,0,0,2,0,0,8,0,0,0,10,2
470650020001069,Tennesse,Hamilton County,002000,1069,0,0,7,0,0,0,0,0,0,7,7
470650020001077,Tennesse,Hamilton County,002000,1077,12,0,0,0,0,0,0,0,0,12,0
470650020001079,Tennesse,Hamilton County,002000,1079,0,0,0,0,0,4,0,0,0,4,0
470650020001080,Tennesse,Hamilton County,002000,1080,0,0,3,0,0,0,8,0,0,11,0
470650020001084,Tennesse,Hamilton County,002000,1084,0,0,6,0,0,0,0,0,0,6,6
470650020001085,Tennesse,Hamilton County,002000,1085,0,0,0,0,0,0,5,0,0,5,0
470650020001091,Tennesse,Hamilton County,002000,1091,0,0,0,0,0,0,6,0,0,6,0
470650020001092,Tennesse,Hamilton County,002000,1092,0,0,0,0,0,0,5,0,0,5,0
470650020001093,Tennesse,Hamilton County,002000,1093,0,0,0,0,7,0,0,17,0,24,0
470650020001094,Tennesse,Hamilton County,002000,1094,16,0,0,0,0,0,0,0,0,16,0
470650020001097,Tennesse,Hamilton County,002000,1097,0,0,29,36,17,0,12,0,0,94,26
470650020001100,Tennesse,Hamilton County,002000,1100,0,0,550,0,2,0,0,10,0,562,3
470650020001104,Tennesse,Hamilton County,002000,1104,25,0,0,0,0,131,0,0,0,156,0
470650020001106,Tennesse,Hamilton County,002000,1106,0,0,0,0,0,119,0,0,0,119,0
470650020001108,Tennesse,Hamilton County,002000,1108,0,0,0,0,197,5,0,0,0,202,0
470650020001110,Tennesse,Hamilton County,002000,1110,0,0,40,0,0,0,0,0,0,40,40
470650020001114,Tennesse,Hamilton County,002000,1114,0,0,0,0,0,0,0,0,10,10,0
470650020001125,Tennesse,Hamilton County,002000,1125,0,0,0,0,0,3,0,10,0,13,0
470650020001127,Tennesse,Hamilton County,002000,1127,0,0,0,0,0,5,0,4,0,9,0
470650020001131,Tennesse,Hamilton County,002000,1131,0,0,4,0,0,0,0,0,0,4,0
470650020001134,Tennesse,Hamilton County,002000,1134,0,0,0,0,0,0,0,1,0,1,0
470650020002004,Tennesse,Hamilton County,002000,2004,9,0,0,0,0,0,0,0,0,9,0
470650020002006,Tennesse,Hamilton County,002000,2006,0,0,0,0,16,6,9,6,0,37,0
470650020002010,Tennesse,Hamilton County,002000,2010,0,0,0,0,7,2,0,25,0,34,0
470650020002012,Tennesse,Hamilton County,002000,2012,0,0,2,0,0,0,0,0,0,2,0
470650020002013,Tennesse,Hamilton County,002000,2013,0,0,0,0,0,0,0,29,0,29,0
470650020002014,Tennesse,Hamilton County,002000,2014,43,0,0,0,0,20,0,42,0,105,0
470650020002015,Tennesse,Hamilton County,002000,2015,0,0,0,0,0,18,0,0,0,18,0
470650020002024,Tennesse,Hamilton County,002000,2024,0,0,7,0,19,10,0,0,0,36,2
470650020002025,Tennesse,Hamilton County,002000,2025,0,0,102,0,40,8,0,34,0,184,0
470650020002030,Tennesse,Hamilton County,002000,2030,0,0,12,0,0,0,0,0,0,12,12
470650020002032,Tennesse,Hamilton County,002000,2032,0,0,0,13,0,0,0,0,0,13,0
470650020002037,Tennesse,Hamilton County,002000,2037,0,0,83,0,44,0,0,7,0,134,6
470650020002038,Tennesse,Hamilton County,002000,2038,15,0,0,0,0,2,0,0,0,17,0
470650023001000,Tennesse,Hamilton County,002300,1000,0,0,107,0,0,0,15,0,0,122,48
470650023001003,Tennesse,Hamilton County,002300,1003,1,0,107,0,4,0,10,0,0,122,0
470650023001011,Tennesse,Hamilton County,002300,1011,0,0,0,0,7,0,0,15,0,22,0
470650023001012,Tennesse,Hamilton County,002300,1012,0,0,8,0,0,0,0,0,0,8,0
470650023001013,Tennesse,Hamilton County,002300,1013,0,0,0,0,0,0,0,108,0,108,0
470650023001015,Tennesse,Hamilton County,002300,1015,0,0,10,0,0,0,0,0,0,10,10
470650023001017,Tennesse,Hamilton County,002300,1017,0,0,21,0,0,0,0,0,0,21,0
470650023001021,Tennesse,Hamilton County,002300,1021,0,0,3,0,0,0,0,0,0,3,3
470650023001022,Tennesse,Hamilton County,002300,1022,0,0,3,0,0,20,0,0,0,23,0
470650023001024,Tennesse,Hamilton County,002300,1024,0,0,1,0,0,10,0,0,0,11,1
470650023001026,Tennesse,Hamilton County,002300,1026,0,0,0,0,1,0,6,0,0,7,0
470650023001035,Tennesse,Hamilton County,002300,1035,0,0,26,0,6,11,0,0,0,43,26
470650023001036,Tennesse,Hamilton County,002300,1036,0,0,0,0,0,3,0,0,0,3,0
470650023001038,Tennesse,Hamilton County,002300,1038,0,0,0,0,18,0,0,0,0,18,0
470650023001042,Tennesse,Hamilton County,002300,1042,0,0,0,0,0,0,5,0,0,5,0
470650023001044,Tennesse,Hamilton County,002300,1044,0,0,0,0,4,0,0,0,0,4,0
470650023001046,Tennesse,Hamilton County,002300,1046,0,0,26,0,0,0,0,0,0,26,26
470650023001053,Tennesse,Hamilton County,002300,1053,0,0,10,0,0,0,0,0,0,10,10
470650023001054,Tennesse,Hamilton County,002300,1054,0,0,7,0,5,0,0,0,0,12,5
470650023001055,Tennesse,Hamilton County,002300,1055,0,0,79,0,0,0,0,0,0,79,0
470650023001056,Tennesse,Hamilton County,002300,1056,0,0,689,0,94,12,0,0,0,795,1
470650023001057,Tennesse,Hamilton County,002300,1057,0,0,0,0,31,0,0,0,0,31,0
470650023001059,Tennesse,Hamilton County,002300,1059,0,0,0,0,0,0,8,0,0,8,0
470650023001060,Tennesse,Hamilton County,002300,1060,0,0,37,0,0,0,0,0,0,37,0
470650023001061,Tennesse,Hamilton County,002300,1061,1,0,0,0,0,0,0,0,0,1,0
470650023001062,Tennesse,Hamilton County,002300,1062,7,0,5,75,3,0,0,0,0,90,5
470650023001063,Tennesse,Hamilton County,002300,1063,0,0,0,0,0,25,0,0,0,25,0
470650023001064,Tennesse,Hamilton County,002300,1064,0,0,0,0,0,0,0,36,0,36,0
470650023001065,Tennesse,Hamilton County,002300,1065,4,0,9,0,0,0,0,0,0,13,0
470650023001066,Tennesse,Hamilton County,002300,1066,40,0,0,0,0,15,0,0,0,55,0
470650023001069,Tennesse,Hamilton County,002300,1069,0,0,6,0,0,0,0,0,0,6,4
470650023001070,Tennesse,Hamilton County,002300,1070,0,0,14,0,0,3,5,85,0,107,14
470650023001074,Tennesse,Hamilton County,002300,1074,0,0,75,0,0,9,0,0,0,84,75
470650023001081,Tennesse,Hamilton County,002300,1081,0,0,48,0,0,39,0,0,0,87,0
470650023001093,Tennesse,Hamilton County,002300,1093,5,0,0,0,0,2,0,2,0,9,0
470650023001097,Tennesse,Hamilton County,002300,1097,0,0,0,0,0,16,0,0,0,16,0
470650023001099,Tennesse,Hamilton County,002300,1099,0,0,4,0,0,0,0,0,0,4,0
470650023001102,Tennesse,Hamilton County,002300,1102,0,0,0,0,0,12,0,0,0,12,0
470650023001107,Tennesse,Hamilton County,002300,1107,0,0,24,0,0,4,0,0,0,28,0
470650023001108,Tennesse,Hamilton County,002300,1108,0,0,13,0,0,0,0,0,0,13,3
470650023001111,Tennesse,Hamilton County,002300,1111,0,0,7,0,0,0,0,0,0,7,0
470650024001004,Tennesse,Hamilton County,002400,1004,0,0,0,0,0,0,0,8,0,8,0
470650024001020,Tennesse,Hamilton County,002400,1020,0,0,0,0,2,0,0,0,0,2,0
470650024002003,Tennesse,Hamilton County,002400,2003,0,0,0,0,0,0,2,0,0,2,0
470650024002007,Tennesse,Hamilton County,002400,2007,0,0,0,0,0,0,8,28,0,36,0
470650024002008,Tennesse,Hamilton County,002400,2008,11,0,0,0,0,0,0,0,0,11,0
470650024002010,Tennesse,Hamilton County,002400,2010,0,0,0,0,1,0,0,0,0,1,0
470650024002013,Tennesse,Hamilton County,002400,2013,37,0,0,0,0,14,0,0,0,51,0
470650024002016,Tennesse,Hamilton County,002400,2016,21,0,0,0,0,0,0,0,0,21,0
470650024002017,Tennesse,Hamilton County,002400,2017,0,0,15,0,0,0,0,0,0,15,0
470650024002018,Tennesse,Hamilton County,002400,2018,0,0,0,0,15,0,0,6,0,21,0
470650024002019,Tennesse,Hamilton County,002400,2019,0,0,0,0,4,0,4,0,0,8,0
470650024002020,Tennesse,Hamilton County,002400,2020,23,0,0,0,3,0,0,0,0,26,0
470650024002027,Tennesse,Hamilton County,002400,2027,0,0,0,0,5,6,0,0,0,11,0
470650024002028,Tennesse,Hamilton County,002400,2028,0,0,0,0,1,0,0,0,0,1,0
470650024002029,Tennesse,Hamilton County,002400,2029,0,0,17,0,0,0,0,0,0,17,17
470650024002043,Tennesse,Hamilton County,002400,2043,0,0,0,0,5,0,0,0,0,5,0
470650024003002,Tennesse,Hamilton County,002400,3002,0,0,17,0,0,0,0,3,0,20,0
470650024003007,Tennesse,Hamilton County,002400,3007,0,0,0,506,1,0,0,0,0,507,0
470650024003008,Tennesse,Hamilton County,002400,3008,0,0,42,0,0,0,4,0,0,46,0
470650024003009,Tennesse,Hamilton County,002400,3009,0,0,0,0,0,0,0,29,0,29,0
470650024003021,Tennesse,Hamilton County,002400,3021,0,0,15,0,0,0,13,17,0,45,14
470650024003022,Tennesse,Hamilton County,002400,3022,0,0,0,0,0,0,0,2,0,2,0
470650024003023,Tennesse,Hamilton County,002400,3023,0,0,0,0,0,2,0,50,0,52,0
470650024003035,Tennesse,Hamilton County,002400,3035,0,0,106,0,64,0,0,5,0,175,0
470650024003037,Tennesse,Hamilton County,002400,3037,0,0,0,0,0,2,0,0,0,2,0
470650024004004,Tennesse,Hamilton County,002400,4004,0,0,0,0,0,1,0,0,0,1,0
470650024004011,Tennesse,Hamilton County,002400,4011,10,0,0,0,0,0,2,0,0,12,0
470650024004015,Tennesse,Hamilton County,002400,4015,0,0,0,0,0,2,0,0,0,2,0
470650024004034,Tennesse,Hamilton County,002400,4034,0,0,0,0,0,0,1,0,0,1,0
470650024004036,Tennesse,Hamilton County,002400,4036,0,0,0,0,0,2,0,0,0,2,0
470650024004037,Tennesse,Hamilton County,002400,4037,0,0,0,0,0,0,5,0,0,5,0
470650024004042,Tennesse,Hamilton County,002400,4042,0,1,0,0,0,0,0,0,0,1,0
470650024004052,Tennesse,Hamilton County,002400,4052,0,0,0,0,0,3,4,0,0,7,0
470650024004056,Tennesse,Hamilton County,002400,4056,0,0,0,0,0,3,0,0,0,3,0
470650025001006,Tennesse,Hamilton County,002500,1006,0,0,0,0,164,0,0,0,0,164,0
470650025001007,Tennesse,Hamilton County,002500,1007,0,0,4,0,0,0,0,0,0,4,4
470650025001014,Tennesse,Hamilton County,002500,1014,25,0,0,0,0,0,0,0,0,25,0
470650025001039,Tennesse,Hamilton County,002500,1039,0,0,0,0,3,0,0,0,0,3,0
470650025001041,Tennesse,Hamilton County,002500,1041,0,0,0,2,0,0,4,5,0,11,0
470650025002000,Tennesse,Hamilton County,002500,2000,0,0,5,0,0,0,0,0,0,5,5
470650025002004,Tennesse,Hamilton County,002500,2004,0,0,11,0,22,131,0,41,0,205,0
470650025002006,Tennesse,Hamilton County,002500,2006,0,0,0,0,7,0,0,0,0,7,0
470650025002007,Tennesse,Hamilton County,002500,2007,0,0,104,0,15,0,0,339,7,465,83
470650025002018,Tennesse,Hamilton County,002500,2018,0,0,0,0,0,0,0,23,0,23,0
470650025002019,Tennesse,Hamilton County,002500,2019,0,0,12,0,0,0,0,0,0,12,0
470650025002020,Tennesse,Hamilton County,002500,2020,0,0,134,0,0,0,0,88,0,222,18
470650025002022,Tennesse,Hamilton County,002500,2022,0,0,6,0,0,3,0,31,0,40,0
470650025002024,Tennesse,Hamilton County,002500,2024,0,0,7,0,0,7,0,11,0,25,7
470650025002026,Tennesse,Hamilton County,002500,2026,0,0,0,0,0,29,0,0,0,29,0
470650025002029,Tennesse,Hamilton County,002500,2029,0,0,30,0,0,0,0,0,0,30,0
470650025002030,Tennesse,Hamilton County,002500,2030,0,0,17,0,0,0,0,0,0,17,17
470650025002041,Tennesse,Hamilton County,002500,2041,0,0,25,0,0,0,0,0,0,25,0
470650025002043,Tennesse,Hamilton County,002500,2043,0,0,0,0,0,3,0,0,0,3,0
470650025002046,Tennesse,Hamilton County,002500,2046,0,0,7,0,0,0,0,0,0,7,0
470650025002048,Tennesse,Hamilton County,002500,2048,0,0,1,6,2,0,0,18,0,27,0
470650025003001,Tennesse,Hamilton County,002500,3001,0,0,12,0,23,77,0,0,0,112,12
470650025003002,Tennesse,Hamilton County,002500,3002,0,0,0,0,0,5,0,457,0,462,0
470650025003005,Tennesse,Hamilton County,002500,3005,2,0,14,0,0,0,0,0,0,16,0
470650025003006,Tennesse,Hamilton County,002500,3006,0,0,0,0,0,0,4,0,0,4,0
470650025003010,Tennesse,Hamilton County,002500,3010,0,0,24,0,19,0,1,0,0,44,24
470650025003016,Tennesse,Hamilton County,002500,3016,0,0,20,0,0,0,0,0,0,20,20
470650025003018,Tennesse,Hamilton County,002500,3018,0,0,0,0,0,0,1,0,0,1,0
470650025003021,Tennesse,Hamilton County,002500,3021,0,0,13,0,0,0,0,0,0,13,13
470650025003023,Tennesse,Hamilton County,002500,3023,0,0,35,0,0,0,0,0,0,35,28
470650025003024,Tennesse,Hamilton County,002500,3024,0,0,14,0,3,0,0,0,0,17,0
470650025003025,Tennesse,Hamilton County,002500,3025,0,0,212,0,0,0,0,3,0,215,6
470650025003026,Tennesse,Hamilton County,002500,3026,0,0,62,0,0,4,7,0,0,73,48
470650025003027,Tennesse,Hamilton County,002500,3027,0,0,6,0,0,0,0,0,0,6,6
470650025003028,Tennesse,Hamilton County,002500,3028,0,0,0,0,0,0,0,363,0,363,0
470650025003030,Tennesse,Hamilton County,002500,3030,0,0,38,0,0,0,0,0,0,38,0
470650025003039,Tennesse,Hamilton County,002500,3039,0,0,51,0,0,0,0,38,0,89,51
470650025003040,Tennesse,Hamilton County,002500,3040,0,0,7,0,0,0,0,0,0,7,7
470650025003044,Tennesse,Hamilton County,002500,3044,0,0,75,0,0,0,0,0,0,75,75
470650025003045,Tennesse,Hamilton County,002500,3045,0,0,14,0,0,0,0,153,0,167,14
470650025003048,Tennesse,Hamilton County,002500,3048,0,0,127,0,0,0,15,92,0,234,91
470650025003054,Tennesse,Hamilton County,002500,3054,0,0,12,0,0,0,0,0,0,12,12
470650025003058,Tennesse,Hamilton County,002500,3058,0,0,6,0,0,0,0,9,0,15,6
470650026001004,Tennesse,Hamilton County,002600,1004,0,0,0,0,4,0,0,0,0,4,0
470650026001006,Tennesse,Hamilton County,002600,1006,0,0,0,0,0,11,0,0,0,11,0
470650026001008,Tennesse,Hamilton County,002600,1008,0,0,0,0,0,5,2,0,0,7,0
470650026001009,Tennesse,Hamilton County,002600,1009,0,0,0,0,30,7,0,0,0,37,0
470650026001010,Tennesse,Hamilton County,002600,1010,0,0,0,0,0,0,10,0,0,10,0
470650026001015,Tennesse,Hamilton County,002600,1015,0,0,0,99,0,0,0,0,0,99,0
470650026001016,Tennesse,Hamilton County,002600,1016,4,0,9,0,17,10,0,0,0,40,9
470650026001018,Tennesse,Hamilton County,002600,1018,0,0,0,0,0,0,0,45,0,45,0
470650026001019,Tennesse,Hamilton County,002600,1019,0,0,0,13,0,0,0,0,0,13,0
470650026001024,Tennesse,Hamilton County,002600,1024,0,0,0,0,0,0,7,0,0,7,0
470650026001027,Tennesse,Hamilton County,002600,1027,0,0,0,0,0,7,0,0,0,7,0
470650026001028,Tennesse,Hamilton County,002600,1028,66,0,50,0,0,4,0,0,0,120,37
470650026001029,Tennesse,Hamilton County,002600,1029,0,0,0,0,0,6,0,0,0,6,0
470650026001033,Tennesse,Hamilton County,002600,1033,0,0,0,14,0,0,0,0,0,14,0
470650026002000,Tennesse,Hamilton County,002600,2000,0,0,7,0,0,0,0,0,0,7,7
470650026002004,Tennesse,Hamilton County,002600,2004,6,0,0,0,0,0,0,0,0,6,0
470650026002035,Tennesse,Hamilton County,002600,2035,45,0,0,0,0,27,0,4,0,76,0
470650026002036,Tennesse,Hamilton County,002600,2036,0,0,83,0,5,0,0,0,46,134,83
470650026002037,Tennesse,Hamilton County,002600,2037,0,0,0,0,0,0,17,0,0,17,0
470650026002038,Tennesse,Hamilton County,002600,2038,38,0,0,0,11,47,10,24,0,130,0
470650026002041,Tennesse,Hamilton County,002600,2041,0,0,0,0,0,14,0,0,0,14,0
470650026003000,Tennesse,Hamilton County,002600,3000,3,0,0,0,0,0,0,3,0,6,0
470650026003005,Tennesse,Hamilton County,002600,3005,0,0,0,0,0,0,0,29,0,29,0
470650026003006,Tennesse,Hamilton County,002600,3006,0,0,0,0,9,0,0,0,0,9,0
470650026003007,Tennesse,Hamilton County,002600,3007,0,0,0,0,0,8,0,0,0,8,0
470650026003008,Tennesse,Hamilton County,002600,3008,0,0,0,19,0,1,0,0,0,20,0
470650026003010,Tennesse,Hamilton County,002600,3010,0,0,0,0,21,0,4,0,0,25,0
470650026003012,Tennesse,Hamilton County,002600,3012,0,0,57,0,40,0,0,0,0,97,0
470650026003013,Tennesse,Hamilton County,002600,3013,0,0,0,0,0,0,0,35,0,35,0
470650026003014,Tennesse,Hamilton County,002600,3014,0,1,0,0,20,2,6,0,0,29,0
470650026003015,Tennesse,Hamilton County,002600,3015,0,0,16,0,0,0,0,0,0,16,16
470650026003016,Tennesse,Hamilton County,002600,3016,0,0,32,0,13,0,0,0,0,45,32
470650026003017,Tennesse,Hamilton County,002600,3017,0,0,0,0,0,0,0,32,0,32,0
470650026003031,Tennesse,Hamilton County,002600,3031,0,0,114,36,0,0,0,0,0,150,114
470650026003032,Tennesse,Hamilton County,002600,3032,0,0,0,0,0,41,0,0,0,41,0
470650026003033,Tennesse,Hamilton County,002600,3033,0,0,0,0,0,8,0,0,0,8,0
470650026003034,Tennesse,Hamilton County,002600,3034,0,0,58,0,0,0,4,14,0,76,58
470650026003037,Tennesse,Hamilton County,002600,3037,0,0,185,0,35,15,0,107,0,342,135
470650026003039,Tennesse,Hamilton County,002600,3039,0,0,0,0,6,0,0,0,0,6,0
470650026003041,Tennesse,Hamilton County,002600,3041,0,0,21,0,19,0,0,0,0,40,21
470650026003048,Tennesse,Hamilton County,002600,3048,14,0,123,30,23,57,0,0,0,247,0
470650026003049,Tennesse,Hamilton County,002600,3049,0,0,2,0,0,0,0,0,0,2,2
470650026003050,Tennesse,Hamilton County,002600,3050,0,0,9,0,0,0,0,0,0,9,9
470650026003051,Tennesse,Hamilton County,002600,3051,0,0,0,0,0,0,0,17,0,17,0
470650026003052,Tennesse,Hamilton County,002600,3052,0,0,40,0,0,0,0,10,0,50,40
470650026003053,Tennesse,Hamilton County,002600,3053,0,0,0,0,2,0,0,40,0,42,0
470650026003054,Tennesse,Hamilton County,002600,3054,0,0,12,0,0,0,0,0,0,12,12
470650026003056,Tennesse,Hamilton County,002600,3056,0,0,0,0,0,0,4,0,0,4,0
470650026003059,Tennesse,Hamilton County,002600,3059,39,0,0,0,3,0,3,38,0,83,0
470650026003061,Tennesse,Hamilton County,002600,3061,0,0,0,0,0,10,0,0,0,10,0
470650026003065,Tennesse,Hamilton County,002600,3065,0,0,4,0,0,0,7,0,0,11,4
470650026003066,Tennesse,Hamilton County,002600,3066,0,0,4,0,0,0,0,91,0,95,4
470650026003067,Tennesse,Hamilton County,002600,3067,0,0,27,0,13,0,0,0,0,40,4
470650028001000,Tennesse,Hamilton County,002800,1000,0,0,0,19,0,0,0,0,0,19,0
470650028001001,Tennesse,Hamilton County,002800,1001,29,0,0,0,2,0,0,0,0,31,0
470650028001004,Tennesse,Hamilton County,002800,1004,0,0,0,26,35,0,0,0,0,61,0
470650028001010,Tennesse,Hamilton County,002800,1010,0,0,15,0,0,0,0,0,0,15,0
470650028001016,Tennesse,Hamilton County,002800,1016,0,0,0,0,0,2,0,0,0,2,0
470650028001021,Tennesse,Hamilton County,002800,1021,0,0,0,41,0,0,1,0,0,42,0
470650028001024,Tennesse,Hamilton County,002800,1024,17,0,0,4,0,0,0,0,0,21,0
470650028001032,Tennesse,Hamilton County,002800,1032,0,0,21,0,0,0,0,0,0,21,21
470650028001036,Tennesse,Hamilton County,002800,1036,0,0,0,0,0,0,0,0,64,64,0
470650028001042,Tennesse,Hamilton County,002800,1042,4,0,0,0,0,0,0,0,0,4,0
470650028002000,Tennesse,Hamilton County,002800,2000,11,0,0,71,0,36,0,0,0,118,0
470650028002001,Tennesse,Hamilton County,002800,2001,0,0,0,0,4,11,0,0,0,15,0
470650028002003,Tennesse,Hamilton County,002800,2003,0,0,0,0,0,32,0,0,0,32,0
470650028002009,Tennesse,Hamilton County,002800,2009,0,0,0,0,9,0,0,0,0,9,0
470650028002011,Tennesse,Hamilton County,002800,2011,0,0,0,10,4,0,0,0,0,14,0
470650028002017,Tennesse,Hamilton County,002800,2017,0,0,0,0,5,0,0,0,0,5,0
470650028003000,Tennesse,Hamilton County,002800,3000,3,0,1,0,0,0,0,0,0,4,0
470650028003003,Tennesse,Hamilton County,002800,3003,0,0,0,10,0,6,0,0,0,16,0
470650028003018,Tennesse,Hamilton County,002800,3018,0,0,0,0,13,11,0,0,0,24,0
470650028003031,Tennesse,Hamilton County,002800,3031,0,0,0,0,0,18,0,0,0,18,0
470650028003034,Tennesse,Hamilton County,002800,3034,0,0,0,18,0,0,0,0,0,18,0
470650028003035,Tennesse,Hamilton County,002800,3035,0,0,0,8,0,0,0,0,0,8,0
470650028003038,Tennesse,Hamilton County,002800,3038,0,0,0,13,5,0,0,0,0,18,0
470650028003042,Tennesse,Hamilton County,002800,3042,0,0,0,168,2,0,0,0,0,170,0
470650028003043,Tennesse,Hamilton County,002800,3043,0,0,0,0,0,10,0,0,0,10,0
470650029001000,Tennesse,Hamilton County,002900,1000,0,0,0,0,7,39,0,0,41,87,0
470650029001001,Tennesse,Hamilton County,002900,1001,0,0,3,21,0,0,0,0,0,24,3
470650029001005,Tennesse,Hamilton County,002900,1005,0,0,0,0,0,0,1,0,0,1,0
470650029001006,Tennesse,Hamilton County,002900,1006,0,0,237,297,550,0,0,9,3,1096,223
470650029001008,Tennesse,Hamilton County,002900,1008,0,0,0,0,0,0,1,0,0,1,0
470650029001010,Tennesse,Hamilton County,002900,1010,0,0,0,0,0,0,1,0,0,1,0
470650029001014,Tennesse,Hamilton County,002900,1014,24,0,0,0,0,21,0,0,0,45,0
470650029001017,Tennesse,Hamilton County,002900,1017,20,0,10,18,0,31,0,0,0,79,0
470650029001018,Tennesse,Hamilton County,002900,1018,0,0,0,5,0,0,2,0,0,7,0
470650029001026,Tennesse,Hamilton County,002900,1026,26,0,0,0,0,0,3,0,0,29,0
470650029001027,Tennesse,Hamilton County,002900,1027,0,0,0,12,0,0,0,0,0,12,0
470650029001028,Tennesse,Hamilton County,002900,1028,0,0,0,13,0,1,9,0,0,23,0
470650029001031,Tennesse,Hamilton County,002900,1031,0,0,11,0,0,18,0,0,0,29,0
470650029002000,Tennesse,Hamilton County,002900,2000,0,0,0,0,1,0,0,0,0,1,0
470650029002002,Tennesse,Hamilton County,002900,2002,0,0,0,0,1,0,0,0,0,1,0
470650029002003,Tennesse,Hamilton County,002900,2003,0,0,0,0,1,0,0,0,0,1,0
470650029002004,Tennesse,Hamilton County,002900,2004,0,0,5,0,0,0,5,0,0,10,5
470650029002006,Tennesse,Hamilton County,002900,2006,0,0,0,0,1,0,0,0,0,1,0
470650029002008,Tennesse,Hamilton County,002900,2008,0,0,0,0,0,0,0,3,0,3,0
470650029002012,Tennesse,Hamilton County,002900,2012,79,0,0,0,0,0,0,0,0,79,0
470650029002013,Tennesse,Hamilton County,002900,2013,0,0,0,0,93,0,0,0,0,93,0
470650029002014,Tennesse,Hamilton County,002900,2014,0,0,20,0,0,0,13,0,0,33,0
470650029002015,Tennesse,Hamilton County,002900,2015,0,0,2,2,0,0,0,17,0,21,2
470650029002016,Tennesse,Hamilton County,002900,2016,0,0,0,0,0,0,2,0,0,2,0
470650029002017,Tennesse,Hamilton County,002900,2017,0,0,0,95,28,13,1,0,0,137,0
470650030001000,Tennesse,Hamilton County,003000,1000,0,0,0,24,0,0,0,0,0,24,0
