id,end,link_id
29384,B,33875
29384,B,34153
31378,B,36294
31379,B,36295
29383,A,33875
29696,B,34262
29696,A,36266
29696,B,34203
29656,B,36266
29656,A,36267
29656,A,34153
31367,B,36267
29394,A,33884
29394,A,33883
29394,B,33887
29395,B,33884
29395,B,36610
29395,A,36476
29399,A,33888
29399,B,36512
29399,A,36610
29398,B,33888
29398,B,34238
29398,A,33887
29438,A,34052
29438,A,33917
29438,B,33929
29442,B,34052
29442,B,33924
29442,B,33919
29583,A,34055
29569,B,34055
29569,A,34238
29569,B,34033
31536,A,36469
31536,B,36470
31536,B,36473
31532,B,36469
31532,B,36465
31532,B,36474
31553,B,36483
31553,B,36612
31553,A,36482
31634,A,36612
31634,B,36613
29563,A,34025
29563,A,34026
29440,B,34025
29440,A,34148
29440,A,33918
29649,B,34148
29649,B,34147
29649,A,34149
29435,B,34026
29435,A,33915
29435,B,33918
29436,B,33915
29448,A,33924
29456,A,33931
29441,B,33931
29441,A,34147
29441,A,33919
29650,B,34149
31533,B,36466
31533,A,36468
31533,B,36616
31535,A,36470
31535,B,36468
31535,B,36472
31635,A,36616
31538,A,36472
31539,A,36473
29579,A,34050
29444,B,34050
29444,B,33923
29444,A,33921
29439,A,34051
29439,B,33917
29439,B,33927
29434,B,34229
29434,B,34230
29434,A,33914
29452,A,33927
29454,A,33929
29427,B,33914
29427,A,33908
29427,A,34033
29428,B,33908
29446,A,33922
29446,A,33923
29446,B,33933
29447,B,33922
29447,B,36489
29447,A,36488
31541,A,36475
31541,B,36611
31541,A,36609
31541,B,37415
31542,B,36475
31543,A,36510
31543,A,36611
31543,B,36476
31570,B,36510
31572,A,36513
31571,B,36513
31571,A,36512
31571,B,36514
31573,A,36514
31531,A,36465
31540,A,36474
31482,A,36424
31482,A,36420
31482,A,36559
31486,B,36424
31566,B,36502
31566,A,36587
31566,B,36507
31576,A,36517
31576,A,36601
31575,B,36517
31575,B,36516
31575,B,36518
31514,B,36587
31514,A,36453
31514,A,36455
31478,A,36416
31478,A,36415
31478,B,36630
31479,B,36416
31506,A,36444
31506,A,36515
31506,B,36445
31507,B,36444
31574,B,36515
31574,A,36516
31574,B,36519
31577,A,36518
31515,A,36454
31515,B,36455
31511,B,36454
31511,B,36456
31511,A,36450
31516,A,36456
31504,A,36443
31504,B,36450
31504,A,36445
31578,A,36519
31607,B,36559
31484,A,36422
31484,B,36431
31484,A,36526
31483,B,36422
31483,B,36426
31483,A,36421
31489,A,36431
31489,A,36426
31496,A,36438
31496,A,36437
31496,B,36442
31498,B,36438
31503,B,36448
31503,B,36449
31503,A,36442
31510,A,36449
31584,A,36527
31584,A,36555
31584,B,36526
31476,B,36527
31476,A,36413
31476,B,36417
31630,B,36601
31606,B,36555
31480,A,36419
31480,A,36417
31480,B,36421
31497,B,36437
15478,A,16281
15478,A,18917
15478,B,16280
15478,A,18641
15479,B,16281
15479,A,16384
17795,A,18639
17795,B,18646
17795,B,18641
17796,B,18639
17796,A,22555
18138,B,18917
18138,A,18918
18138,A,22749
18791,A,19739
18791,B,19794
18792,B,19739
18792,A,19740
18822,A,19781
18822,B,22673
18822,B,37426
18822,B,22548
18823,B,19781
18823,B,37434
18823,B,22555
18823,A,22754
18823,B,22753
21199,A,22556
21199,A,22557
21199,B,22561
21198,B,22556
21198,B,22560
21198,A,22554
21195,B,22557
21195,A,22551
21200,A,22558
21200,A,22559
21200,B,22573
21191,B,22558
21191,A,22779
21191,A,36025
21191,B,22546
18071,B,22559
18071,B,22568
18071,A,18851
21201,A,22560
21201,A,22561
21201,B,22566
21202,A,22562
21202,B,37427
21202,B,22565
21202,B,22570
21203,B,22562
21203,B,22748
21203,A,22776
21206,A,22568
21206,B,22567
21206,B,22575
21206,A,22566
21298,A,22673
21350,A,22748
21350,A,22775
21350,B,22747
21360,B,22775
21345,A,22795
21345,B,22742
18186,B,22795
18186,A,18969
18186,A,22687
29058,A,33509
29058,A,33512
29058,B,33508
29156,A,33612
29156,B,33611
29555,A,34010
29555,B,34038
29555,A,34193
29552,B,34010
29552,A,34007
21193,A,34038
21193,B,22547
21193,B,22776
21193,A,22548
29482,A,34123
29482,B,33950
29628,B,34123
29628,B,34122
29628,A,34121
29521,A,34257
29521,B,34007
29521,A,33980
29522,B,34257
29522,A,33983
29522,A,33981
203,A,37425
203,A,37427
203,A,37428
203,A,37431
29338,B,37425
29338,A,33843
29338,B,33841
29338,B,34019
204,A,37426
204,A,37429
21251,A,22616
21251,B,22622
21250,B,22616
21250,B,22624
21250,B,22615
21250,A,22712
21253,A,22619
21253,A,22620
21253,B,22628
21242,B,22619
21242,B,22690
21242,A,22608
21242,A,22725
21254,A,22621
21254,A,22682
21254,B,22778
21239,B,22621
21239,A,22607
21239,A,22605
21255,A,22622
21255,A,22623
21255,B,22632
21257,A,22624
21257,A,22625
21257,B,22627
21257,B,22640
21256,B,22625
21256,B,22623
21256,B,22634
21258,A,22626
21258,A,22629
21258,A,22627
21258,B,22637
21249,B,22626
21249,A,22614
21249,A,22615
21265,A,22641
21265,B,22635
21265,B,22644
21265,A,22634
21270,B,22641
21270,B,22646
21270,A,22639
21270,A,22640
21272,A,22647
21272,A,22644
21272,B,22645
21274,B,22647
21274,A,22646
21322,A,22713
21237,B,22713
21237,A,22603
21237,B,22614
21259,A,22730
21259,B,22785
21259,A,22628
21333,B,22730
21333,B,22725
21333,B,22726
21333,A,22729
21305,A,22797
21305,B,22682
21305,B,22787
21365,B,22797
21365,A,22798
21264,B,37428
21264,A,22635
21264,B,22643
21264,A,22632
21264,A,22633
21268,B,37429
21268,B,22642
21268,A,22637
21268,B,22639
21282,A,22656
21282,B,22689
21190,B,22656
21190,A,22545
21190,B,22701
21315,A,22704
21288,B,22704
21288,A,22663
21288,B,22666
21288,A,22674
21263,A,22780
21263,A,22778
21263,B,22631
16589,B,22780
16589,B,17464
16589,A,22781
21286,B,22663
21286,A,22661
21286,B,22703
21299,A,22774
21299,B,22674
21314,B,22774
21314,A,22703
21363,A,22793
21363,B,22792
21331,A,22782
21331,B,22799
21331,B,22723
16588,B,22782
16588,A,17464
16588,A,22783
21330,A,22723
21361,A,22784
21361,A,22786
21361,B,22781
21361,B,22783
16882,B,22784
16882,A,22785
16882,A,17754
16883,B,22786
16883,A,22787
16883,B,17754
21271,A,22643
21262,B,22633
21262,A,22631
21273,A,22645
21207,A,22567
21213,A,22576
21213,B,22587
21213,A,22574
21213,A,22575
21214,B,22576
21225,A,22587
21225,A,22588
21225,B,22715
21210,B,22588
21210,A,22572
21210,A,22743
21210,B,22803
21234,A,22600
21234,A,22683
21234,B,22728
21234,B,22796
21235,B,22600
21235,A,22715
21235,B,22601
21235,B,22605
21241,B,22607
21241,A,22726
21241,B,22798
21241,A,22796
21221,A,22802
21221,B,22582
21221,B,22801
21367,B,22802
21367,A,22803
21220,A,22582
21220,B,22685
21220,B,22738
21233,A,22599
21233,A,22770
21233,B,22769
21306,B,22683
21306,B,22686
21306,A,22800
21307,A,22684
21307,A,22727
21307,B,22711
21308,B,22684
21308,A,22685
21308,A,22686
21243,B,22770
21243,B,22608
21243,A,22711
21334,A,22728
21334,B,22727
21334,B,22729
21366,B,22800
21366,A,22801
21335,A,22731
21335,B,22732
21335,B,22740
21336,B,22731
21337,A,22732
21337,B,22741
21337,A,22742
21340,A,22740
21340,B,22739
21340,B,22734
21338,A,22733
21342,A,22736
21342,A,22777
21339,B,22736
21339,B,22735
21339,A,22734
21344,A,22739
21344,B,22777
21236,A,22601
21212,A,22573
21212,B,22574
21212,B,22577
21215,A,22577
21260,A,22630
21260,B,22629
21260,B,22638
21261,B,22630
21269,A,22642
21269,A,22638
21205,A,22565
21208,A,22570
21208,B,22571
21208,B,22592
21349,A,22747
21209,A,22571
21228,B,22603
21228,A,22592
21321,B,22712
18821,A,19780
18821,B,19779
17499,B,19780
17499,A,18399
29532,A,33990
29532,B,34109
29532,B,34011
29519,B,33990
29519,A,33978
29519,B,33979
29564,A,34027
29564,B,34028
29551,B,34027
29551,A,34268
29551,B,34005
29550,A,34028
29550,B,34014
29550,A,34005
29646,A,34144
29645,B,34144
29645,A,34143
29645,B,34142
21194,A,22549
21194,B,22550
21194,A,34019
17787,B,22549
17787,B,18633
17786,A,22550
17786,A,18633
18072,B,22551
18072,B,18851
18072,B,22554
29340,B,33843
29340,A,34014
29340,B,33842
18185,A,34063
18185,B,22687
18185,B,18968
29337,A,33841
29337,B,34202
17500,A,18400
17500,B,18399
17501,B,18400
17501,A,19505
18656,A,34202
18656,B,19505
18656,A,19506
18657,A,36031
18657,B,19506
31173,B,36031
29613,A,34097
29613,A,36511
29613,B,34245
29614,B,34097
29575,A,34116
29575,B,34232
29575,A,34245
29575,B,34044
29611,B,36511
29611,A,34096
29611,A,34100
29574,A,34044
29612,B,34096
29612,B,34099
29612,A,34098
29483,A,34099
29483,A,33951
29483,B,34100
29605,A,34090
29484,B,33951
21192,A,22547
21192,B,22721
21329,A,34037
21329,B,22722
29570,B,34037
29570,A,34036
29556,A,34108
29556,A,34011
29556,B,34036
29623,B,34108
29623,A,34109
21328,B,22779
21328,A,22722
21328,A,22721
31169,B,36025
18820,A,19779
18820,A,22546
29496,A,33961
29496,A,34118
29496,A,34142
29493,B,33961
29493,A,33960
29493,A,33958
29505,A,34047
29505,B,34119
29505,B,33967
29627,A,34120
29627,A,34141
29627,B,34143
29644,B,34141
29721,B,34260
29504,A,33968
29504,B,33978
29504,A,33967
29506,B,33968
29506,A,34119
29506,B,34118
29520,B,33980
29520,A,33979
29474,A,33945
29474,B,33946
29474,B,33958
29475,B,33945
29476,A,33946
29476,B,33960
29476,B,33949
15467,A,16271
15467,B,18653
15467,B,37351
15467,B,16278
15468,B,16271
15468,B,18647
15468,A,16279
15486,A,16287
15486,B,16289
15476,B,16287
15476,A,16278
17814,A,18653
17814,B,18658
17814,B,18662
17814,A,18654
17819,A,18658
17819,B,18659
17819,A,18657
17821,A,18659
17821,B,18842
17821,B,18661
17824,A,18662
17824,B,18841
17824,A,18661
18064,A,18842
18064,A,18841
21351,A,22751
15477,B,22751
15477,A,16280
15477,B,16279
17804,A,18646
17804,A,18647
17804,B,18654
15488,B,16288
15488,A,16289
17820,B,18657
15588,B,16384
15588,A,16383
15588,A,17753
16881,A,22752
16881,B,17753
16881,B,22688
21352,B,22752
21352,A,22753
28933,A,33372
28933,B,33371
28933,A,33504
28928,B,33372
28928,A,33988
28928,A,33368
29051,A,33501
29051,B,33503
29052,B,33501
29052,A,33505
29052,B,34084
29052,A,34085
29053,A,33503
29053,B,33504
29053,B,33502
29146,A,33603
29146,B,33605
29147,B,33603
29147,A,33607
29147,A,34084
29147,B,34083
29148,A,33605
29148,B,33691
29148,B,33604
29535,A,33992
29535,A,34001
29535,B,34194
29526,B,33992
29526,B,33985
29526,A,33984
29512,B,34001
29512,B,34127
29512,A,33973
29633,A,34127
18530,A,36026
18530,A,19361
18530,B,22754
31170,B,36026
31170,A,36027
31170,B,36028
31172,A,36029
29200,B,36029
29200,A,36030
29200,B,33690
179,A,37671
179,A,37672
28929,B,37671
28929,B,33368
28929,A,33369
28929,B,34082
48,A,37673
48,A,37433
48,A,37434
29044,B,37673
29044,A,33490
29044,B,33489
29044,B,34021
29044,A,36028
29691,A,34192
29691,A,34196
29692,B,34192
29692,B,34197
29692,A,34195
29693,A,34194
29693,B,37433
29693,B,34193
29693,B,34195
29694,A,34197
29694,B,34196
18531,B,19361
29054,B,33505
29054,A,33506
29151,B,33607
29151,A,33608
29491,A,33957
29492,B,33957
29492,B,34034
29492,A,34083
29502,A,33966
29503,B,33966
29503,A,34034
29503,B,37672
29503,B,34035
29525,A,33985
29525,B,33983
29525,B,33993
29523,B,33981
29536,A,33993
29055,A,33508
29055,B,33506
29152,B,33608
29152,A,33611
29481,A,33950
29513,B,33973
29513,A,34035
29513,B,33984
29603,A,34259
29603,B,34085
29045,B,33490
29045,A,33491
29045,A,36032
31171,B,36027
18139,B,18918
18139,B,22714
18139,A,34021
18794,A,22714
18794,B,19741
18794,A,22693
15590,A,33489
15590,B,16385
15590,B,17463
16587,B,22749
16587,A,17463
16587,A,22750
15589,B,16383
15589,A,16385
15589,B,22750
15589,A,22688
18793,A,19741
18793,B,19740
21309,B,22693
28931,B,33491
28931,A,33370
28931,A,33690
31174,B,36032
28932,B,33370
28932,A,33371
28932,B,34201
28932,A,33502
28932,A,33604
29201,B,36030
29201,A,33691
29201,A,34201
29530,B,33988
29602,A,34082
29602,B,35446
30813,A,35446
29106,A,33553
29106,B,35559
29106,A,35561
29101,B,33553
29101,A,35548
29101,A,33549
29101,A,35546
29138,A,33593
29138,B,33592
29135,B,33593
29135,A,33589
29204,A,33695
29204,B,33694
29204,B,33696
29202,B,33695
29202,A,33692
29461,B,33935
29061,A,34088
29061,A,33513
29061,B,33511
29061,B,34087
29418,B,34088
29418,A,33900
29418,B,33916
29381,A,34265
29381,B,34128
29381,B,33873
29724,B,34265
29724,A,36542
30859,A,35551
30859,B,35560
30859,B,35561
29652,B,35551
29652,B,34150
29652,A,35552
31551,A,36623
31551,A,36481
31551,B,36622
31597,B,36623
31597,A,36547
31597,A,36546
31638,A,36625
31638,B,36626
31638,B,36624
31526,B,36625
31526,B,36636
31526,A,36592
31526,A,36462
31642,A,36636
31642,B,36635
31642,B,36637
31645,A,36640
31645,A,36639
31646,B,36640
31545,A,36641
31545,B,36477
31647,B,36641
31647,B,36643
31647,A,36642
31647,B,37435
31648,A,36643
29063,B,33513
29063,A,33590
29063,A,33591
29155,A,33614
29155,B,33610
29155,A,34087
29155,B,34190
29157,B,33614
29157,A,33697
29689,A,34191
29689,B,34189
29689,A,34190
29690,B,34191
29690,B,36571
29690,A,36573
31529,A,36464
31530,B,36464
31530,B,36467
31530,A,36635
31557,A,36607
31557,B,36486
31557,B,36484
31550,B,36607
31550,A,36480
31550,A,36608
29695,B,37432
29695,A,36576
29695,A,36575
29695,B,34198
31559,A,36486
31559,B,36487
31559,B,36575
31617,B,36576
31560,A,36490
31556,A,36484
31534,A,36467
31534,A,36471
31534,B,36608
31537,B,36471
31546,A,36478
31546,B,36480
31546,A,36614
31547,B,36478
31565,B,36500
31643,A,36637
29451,A,33926
29431,B,33926
29431,A,33912
29431,A,34054
29582,A,34189
29582,B,34054
29582,B,34056
29417,B,33912
29417,A,34056
29417,B,33899
29416,A,33899
29136,A,33592
29136,B,33590
29136,B,36546
29136,A,36633
29203,A,33694
29203,B,33697
29203,A,36624
29203,B,36634
29137,A,33696
29137,B,33591
29137,B,36633
29137,A,36634
31598,B,36547
31613,A,36571
31613,A,36572
31613,A,36574
31614,B,36572
31616,B,36574
31615,B,36573
31639,A,36626
31499,A,36439
31495,B,36439
31495,A,36436
31495,B,36534
31519,A,36458
31519,B,36592
31519,B,37437
31519,B,36594
31512,B,36458
31512,A,36451
31512,B,37344
31512,B,36452
31593,A,36589
31593,A,36540
31508,B,36589
31508,B,36451
31508,A,36505
31508,A,36446
31567,B,36590
31567,B,36505
31567,A,36529
31625,A,36593
31517,B,36593
31517,A,36457
31517,A,36594
200,A,37412
200,A,37344
31524,B,37412
31524,A,36461
31524,B,36462
31524,A,36501
181,A,37437
31525,B,36461
31588,A,36532
31513,A,36452
31487,A,36425
31487,B,36503
31487,B,36429
31488,B,36425
31500,A,36440
31500,A,36534
31500,B,36441
31502,A,36441
31502,B,36446
31594,B,36542
31594,A,36541
31594,B,36540
31518,B,36457
31595,B,36541
31494,A,36435
29056,B,33589
29056,A,33507
29149,B,33692
29149,A,33606
29108,B,33554
29108,A,35562
29108,A,35563
29109,A,33555
29109,A,33652
29109,B,35563
29110,B,33555
29110,B,33653
29180,B,33652
29180,A,33653
29629,A,34124
29629,B,34125
29630,B,34124
29630,A,36621
29630,A,34246
29631,B,34247
29631,A,34126
29631,B,36619
30858,A,35558
30858,B,35547
30864,B,35558
30864,A,35559
30864,A,35560
31611,A,36570
31612,B,36570
31612,B,36621
31612,A,36622
29409,A,33894
29409,B,33900
29409,A,34125
29410,B,33894
29437,A,33916
29437,B,33920
29437,B,33934
29443,A,33920
31544,A,36477
31544,B,36563
31548,A,36479
31549,B,36479
31549,B,36539
31592,A,36539
31592,B,36617
31592,A,36563
31552,B,36481
29632,B,34126
29632,A,35550
30857,A,35547
30857,B,35550
29716,A,36617
29716,A,36618
29716,B,34246
31636,B,36618
31636,A,36619
29102,A,33557
29102,B,33549
29113,B,33557
29113,A,33560
30855,A,35545
30855,B,35548
30855,B,37440
30855,B,35552
29634,B,35545
29634,A,35564
29634,A,34128
30865,B,35564
30865,A,35565
30865,A,35569
31631,A,36602
29715,B,36602
29715,B,36604
29715,A,34244
31632,A,36604
31632,B,36603
31632,B,36605
29651,A,34150
29651,B,34151
29651,B,36562
29653,A,34151
31520,A,36603
31520,A,36459
31520,B,36606
142,A,37440
31521,B,36459
31527,B,36642
31527,A,36606
31527,A,36463
31527,B,36639
180,A,37435
31528,B,36463
31528,A,36562
31633,A,36605
29380,A,33873
29380,B,34244
29115,B,33560
29115,A,33562
29115,A,33561
30866,A,35567
30866,B,35565
30866,A,35568
29105,B,35567
29105,B,33551
29105,B,35557
30867,A,35566
30867,B,35569
30867,B,35568
30868,B,35566
29104,B,33562
29104,A,33551
30863,A,35584
30863,A,35557
17436,A,18356
17436,B,18991
17437,B,18356
17437,A,18545
17437,A,18357
17462,A,18374
17462,A,18552
17462,B,19167
17462,B,19092
17463,B,18374
17463,A,18375
17463,B,18932
17463,B,18514
17466,A,18377
17466,B,18924
17466,A,19091
17466,B,19957
17467,B,18377
17467,B,18927
17467,A,18378
17687,A,18553
17687,B,19271
17677,B,18553
17677,A,18543
17677,B,18549
17688,A,18554
17688,A,19564
17688,B,19568
17689,B,18554
17690,A,18555
17690,B,18557
17690,B,18560
17685,B,18555
17685,A,18551
17691,A,18556
17691,A,18557
17691,B,19247
17681,B,18556
17681,A,18548
17681,A,18547
18143,A,18925
18143,A,19552
18143,B,19169
18144,B,18925
18142,A,18926
18142,A,18924
18142,B,19168
17672,B,18926
17672,A,18927
17672,A,18538
18315,A,19105
18316,B,19105
18316,A,19106
18316,A,19107
18459,A,19275
18459,B,19528
17679,B,19275
17679,B,18545
17698,A,19315
17698,B,18562
17698,B,19088
18489,B,19315
18489,B,19317
18489,A,19316
17655,B,19552
17655,A,19160
17655,A,18522
17525,A,19990
17525,B,30073
17525,B,18416
17527,B,19990
17527,A,29782
17527,B,18417
17527,A,29781
21492,A,22974
21492,A,23250
21492,B,22973
21493,B,22974
21493,A,22988
21493,A,23258
21509,B,22988
21509,B,23196
21509,A,22989
21524,A,23008
21524,A,23006
21524,B,23187
21524,B,23007
21525,B,23008
21525,A,23203
21525,A,23010
21525,B,23015
21572,A,23070
21572,A,23068
21572,B,23084
21574,B,23070
21574,A,23071
21574,B,23078
21585,A,23083
21585,A,23084
21585,B,23086
21585,B,23094
21583,B,23083
21583,B,23089
21583,A,23079
21594,A,23098
21594,A,23097
21594,B,23109
21594,B,23110
21591,B,23098
21591,B,23103
21591,A,23094
21602,A,23111
21602,B,23141
21602,A,23110
21602,B,23124
21597,B,23111
21597,A,23103
21597,A,23104
21597,B,23139
21621,A,23141
21621,B,23144
21621,B,23149
21621,B,23142
21497,A,23144
21497,B,22976
21497,A,22977
21496,A,23151
21496,A,22976
21496,B,23258
21626,B,23151
21626,A,23149
21626,B,23150
17667,A,23166
17667,A,18534
17667,B,23167
21639,B,23166
21639,B,23165
21641,A,23169
21641,A,23168
21641,B,23170
21640,B,23169
21640,B,23171
21640,A,23167
21644,A,23172
21643,B,23172
21643,B,23173
21643,A,23171
21645,A,23173
21567,A,23184
21567,A,23061
21567,B,23068
21567,B,23062
21646,B,23184
21646,A,23246
21646,B,23245
21514,A,23202
21514,B,23006
21514,B,22993
17526,B,23202
17526,B,23203
17526,A,22995
17526,A,18417
21655,A,23217
21655,B,23216
21613,B,23217
21613,A,23125
21613,A,23126
21657,A,23219
21657,B,23221
21657,A,23220
21491,B,23219
21491,B,22972
21491,A,22973
21675,B,23250
21838,A,23467
21838,B,23471
21839,B,23467
21839,A,23469
16890,A,23476
16890,B,17758
16890,B,23415
21844,B,23476
21844,A,23477
26378,A,29420
26361,B,29420
26361,A,29394
26361,A,31731
26613,A,29733
26613,B,29782
26613,A,29734
26613,B,37757
26611,B,29733
26611,A,29730
26611,A,30028
26475,A,31759
26475,B,29538
26475,B,31076
27880,B,31759
27880,A,31760
31419,A,36350
31407,B,36350
31407,B,36578
31407,A,36340
31436,A,36366
31436,A,36365
31436,B,36372
31432,B,36366
31432,A,36362
31432,B,36368
31460,A,36396
31460,B,36398
31460,B,36403
31461,B,36396
31412,A,36578
31412,B,36525
31412,A,36344
31412,B,36531
31415,A,36628
31415,A,36581
31415,B,36346
21849,B,36628
21849,A,23487
165,A,37442
165,A,37452
165,A,37454
165,A,37455
18678,B,37442
18678,B,23242
18678,A,19528
889,A,37443
173,A,37444
173,A,37456
173,A,37457
31414,B,37444
31414,B,36627
31414,B,37658
31414,A,36346
31414,B,36530
166,A,37451
166,A,37465
166,A,37757
27483,B,37451
27483,B,31075
27483,A,31076
27483,A,31077
16182,B,37465
16182,A,16916
16182,B,16917
16182,B,31766
167,A,37482
167,A,37835
167,A,37483
21501,B,37482
21501,B,22980
21501,A,23072
21501,A,22981
10,A,37659
10,A,37674
10,A,37839
10,A,37657
17702,B,37659
17702,A,19282
17702,B,18564
17702,B,37461
17702,A,19624
18436,B,37674
18436,B,19246
18436,A,19247
18436,B,19248
21518,B,37835
21518,A,23174
21518,B,23019
21518,B,22997
17459,A,18372
17459,B,19143
17459,B,33840
17459,B,37445
17460,B,18372
17460,B,18988
17460,A,18373
17460,B,18986
17461,A,18582
17461,A,19533
17461,B,18373
17724,B,18582
18931,A,19959
18931,A,19960
18931,B,19958
18932,B,19959
21766,A,23368
21766,B,23465
21763,B,23368
21763,B,23381
21763,A,23364
21780,A,23381
21780,B,23427
21780,B,23389
21781,A,23382
21756,B,23382
21756,A,23356
21756,B,23358
29370,A,33865
29370,B,36357
29370,A,36351
29371,B,33865
29371,B,33867
29371,B,34225
31411,A,36343
31411,B,36342
31411,B,36351
21771,B,36343
21771,A,23372
21771,A,23409
31619,B,36581
31621,A,36583
31621,A,36584
31621,B,36585
31622,B,36583
164,A,37446
164,A,37658
164,A,37661
18199,B,37446
18199,B,23421
18199,A,18986
18199,B,23355
17745,A,18597
17745,A,19143
17745,B,19010
17746,B,18597
29374,A,33868
29374,B,36054
29374,B,33870
29335,B,33868
29335,B,34130
29335,A,33839
29376,A,33871
29376,B,34226
29376,A,33870
29377,B,33871
29377,B,36271
29377,A,36058
29331,A,34061
29331,A,33836
29331,B,33838
29589,B,34061
29332,A,34130
29332,B,37407
29332,B,33869
29332,B,33836
31193,A,36054
31193,B,36055
31193,B,36058
29373,B,36584
29373,A,33867
29373,B,36582
29375,A,36049
29375,A,33869
29375,B,36052
31188,B,36049
31368,A,36271
31206,A,36286
31206,B,36064
31206,B,36065
31191,B,36286
31191,B,36287
31191,A,36052
31375,A,36287
31194,A,36055
31623,A,36585
29336,B,33839
29336,A,33840
29336,A,34225
776,A,37445
18217,A,19010
31620,A,36582
17700,B,18563
18361,A,19169
18361,B,19231
18361,B,19551
18417,A,19229
18417,B,19235
18417,B,19233
18417,A,19514
18418,B,19229
18418,A,19230
18420,A,19231
18421,A,19234
18421,A,19233
18422,B,19234
18422,A,19235
18665,A,19515
18665,B,19513
18665,B,19514
18419,B,19515
18419,A,19232
18419,B,19230
890,A,37362
18360,B,37362
18360,B,19232
18360,A,19551
18360,A,19168
18664,A,19513
21812,A,23434
21813,B,23434
21813,B,23436
21813,A,23435
31425,A,36356
31425,A,36357
31425,B,37661
31425,B,36543
31426,B,36356
31452,A,36384
31452,A,36385
31452,B,36404
31440,B,36384
31440,A,36521
31440,A,36369
31580,B,36521
31580,A,36522
31580,A,36543
31581,B,36522
31581,A,36586
31586,B,36597
31586,B,36528
31430,A,36627
31430,B,36588
31430,B,36360
31467,A,36405
31467,A,36404
31467,B,36406
31468,B,36405
31453,B,36385
31410,A,36342
21805,A,23426
21805,A,23427
21805,B,23435
