id,stream,stream_id
25606,upstream,25575
25606,downstream,30115
25606,downstream,33095
25606,upstream,25574
25605,downstream,30115
25605,downstream,33095
25605,upstream,25528
25605,upstream,25529
25391,upstream,25368
25391,upstream,25367
25391,downstream,25418
25391,downstream,25449
25426,upstream,25368
25426,downstream,25476
25426,upstream,25367
25426,downstream,25450
25450,upstream,25427
25450,downstream,25466
25450,downstream,25505
25450,upstream,25426
25449,downstream,25466
25449,downstream,25505
25449,upstream,30381
25449,upstream,25391
16552,downstream,16560
16552,upstream,16542
16552,downstream,37880
16552,upstream,25493
17490,downstream,16560
17490,upstream,17489
17490,downstream,37880
17490,upstream,25508
25493,upstream,25465
25493,upstream,25466
25493,downstream,16552
25493,downstream,25508
25508,downstream,25527
25508,upstream,16542
25508,downstream,17490
25508,upstream,25493
30418,downstream,25465
30418,upstream,30419
30979,downstream,25381
30979,upstream,30980
30979,downstream,30419
30382,upstream,25334
30382,upstream,25335
30382,downstream,30381
30980,upstream,25334
30980,upstream,25335
30980,downstream,37544
30980,downstream,30979
17165,upstream,17166
17165,downstream,25451
17165,downstream,37772
17165,downstream,16542
30419,downstream,30418
30419,upstream,30979
16143,downstream,17152
16143,upstream,17153
16983,upstream,17153
16983,downstream,16984
25735,downstream,25768
25735,upstream,30116
25766,downstream,16580
25766,upstream,25695
25767,downstream,30972
25767,upstream,30049
25767,upstream,31556
25768,upstream,25735
25768,upstream,25736
25768,downstream,30972
25791,downstream,37773
25791,downstream,17154
25791,upstream,25706
25791,upstream,25707
30117,upstream,25638
30117,downstream,30116
37773,upstream,25791
37773,upstream,16580
17154,upstream,25791
17154,upstream,16580
17154,downstream,17153
16580,upstream,16578
16580,upstream,25766
16580,downstream,37773
16580,downstream,17154
17153,downstream,16143
17153,downstream,16983
17153,upstream,17154
25706,upstream,25638
25706,downstream,25791
25706,downstream,25736
25707,downstream,25791
25707,upstream,25695
25707,downstream,25736
25695,upstream,25688
25695,upstream,25689
25695,downstream,25766
25695,downstream,25707
25736,downstream,25768
25736,upstream,25706
25736,upstream,25707
30972,upstream,25767
30972,upstream,25768
30972,downstream,16984
16984,downstream,17152
16984,upstream,16983
16984,upstream,30972
30049,upstream,31555
30049,downstream,25767
30049,upstream,25652
31556,downstream,25767
31556,upstream,31557
30116,downstream,25735
30116,upstream,30117
30116,downstream,31557
31557,downstream,31556
31557,upstream,30116
25652,upstream,25623
25652,downstream,30048
25652,downstream,30049
17782,downstream,25562
17782,upstream,30109
17782,upstream,25433
17782,downstream,17783
25453,upstream,30109
25453,upstream,25433
25453,downstream,25460
25463,downstream,25526
25463,upstream,30977
25562,downstream,25688
25562,upstream,17782
25562,downstream,25582
25582,downstream,25638
25582,upstream,25562
25582,upstream,25563
25582,downstream,33124
30109,downstream,17782
30109,downstream,25453
30109,upstream,31113
30110,downstream,25460
30110,upstream,30112
30110,upstream,30111
31113,downstream,30109
31113,downstream,30112
25464,upstream,25451
25464,downstream,25526
25526,downstream,25662
25526,upstream,25463
25526,upstream,25464
25526,downstream,25563
25563,upstream,25527
25563,downstream,25688
25563,downstream,25582
25563,upstream,25526
16532,upstream,17301
16532,downstream,17166
16532,upstream,25338
16532,downstream,30978
25338,downstream,37554
25338,downstream,16532
30978,upstream,25381
30978,upstream,16532
30978,downstream,30977
25433,downstream,17782
25433,downstream,25453
25433,upstream,30977
30977,downstream,25463
30977,upstream,30978
30977,downstream,25433
17783,upstream,17782
17783,downstream,25556
25460,downstream,25495
25460,upstream,25453
25460,upstream,30110
25460,downstream,25546
25546,upstream,25460
25546,downstream,25556
33094,upstream,25556
33094,downstream,33093
33124,upstream,25582
33124,upstream,25581
33124,downstream,33093
25556,upstream,17783
25556,upstream,25546
25556,downstream,33094
25556,downstream,25581
25581,downstream,25638
25581,downstream,33124
25581,upstream,25556
33093,downstream,31555
33093,downstream,37543
33093,upstream,33094
33093,upstream,33124
30112,downstream,30110
30112,upstream,31113
30112,downstream,30113
31092,downstream,30111
31816,upstream,31806
31816,downstream,31815
31816,upstream,31808
30111,downstream,30110
30111,upstream,31092
30111,downstream,30113
30113,upstream,30112
30113,upstream,30111
31801,downstream,31869
31801,upstream,31803
31802,downstream,31807
31802,upstream,31803
31804,upstream,31805
31804,downstream,31808
31869,upstream,31800
31869,upstream,31801
31869,downstream,31807
31808,downstream,31816
31808,upstream,31804
31808,upstream,31807
31807,upstream,31802
31807,upstream,31869
31807,downstream,31808
31803,upstream,31805
31803,downstream,31801
31803,downstream,31802
31819,upstream,31818
16503,downstream,37899
16503,downstream,16513
16503,downstream,17777
16503,downstream,37828
16503,upstream,17309
16503,upstream,24963
16512,downstream,17158
16512,downstream,25148
16512,upstream,24974
16512,upstream,24982
16512,upstream,36709
17637,downstream,17636
17637,upstream,17487
17637,upstream,24876
24795,upstream,36714
24795,upstream,11390
24795,downstream,24855
24795,downstream,24813
24795,downstream,37799
24856,upstream,17827
24856,upstream,31884
24856,downstream,24876
25139,downstream,16517
25139,upstream,24906
25139,upstream,24907
31821,downstream,31822
31821,upstream,17302
31821,downstream,31820
36714,downstream,24795
36714,downstream,17828
36714,upstream,2687
37899,upstream,16503
16517,downstream,37885
16517,upstream,25139
16517,downstream,17302
16517,downstream,25228
16517,upstream,16515
17158,upstream,25125
17158,downstream,37519
17158,upstream,16512
17158,downstream,37546
17158,downstream,17157
25148,upstream,25125
25148,upstream,16512
25148,downstream,37542
25148,downstream,37829
25148,downstream,25153
25233,downstream,25314
25233,upstream,25153
25236,downstream,25314
25236,upstream,25228
37542,upstream,25148
37542,upstream,17777
37542,upstream,25152
37545,upstream,25314
37545,upstream,25315
37546,upstream,17158
17157,downstream,16529
17157,upstream,17158
17157,downstream,25315
25314,downstream,25335
25314,downstream,25367
25314,upstream,25233
25314,upstream,25236
25314,downstream,37545
25315,upstream,30383
25315,downstream,25335
25315,downstream,25367
25315,downstream,37545
25315,upstream,17157
17302,downstream,17301
17302,downstream,31821
17302,upstream,16517
17302,downstream,37804
37804,upstream,17302
25228,downstream,25334
25228,upstream,16517
25228,downstream,25236
16513,upstream,16503
16513,downstream,25152
16513,downstream,16515
17777,upstream,16503
17777,downstream,37542
17777,downstream,37829
17777,downstream,25153
25152,downstream,37542
25152,upstream,16513
25152,downstream,37829
25152,downstream,25153
37828,upstream,16503
37829,upstream,25148
37829,upstream,17777
37829,upstream,25152
25153,upstream,25148
25153,downstream,25233
25153,upstream,17777
25153,upstream,25152
16515,downstream,16517
16515,upstream,16513
2684,downstream,36699
2684,downstream,38512
2684,upstream,36698
17310,upstream,30410
17310,downstream,38532
17310,downstream,17309
17310,upstream,16484
24974,downstream,16512
24974,upstream,36711
30410,downstream,17310
30410,downstream,30078
31886,downstream,31889
31886,downstream,31888
31886,upstream,31885
31887,downstream,17895
31887,downstream,37798
31887,upstream,17827
31887,upstream,31884
37526,upstream,1532
37547,upstream,2463
38532,upstream,17310
38532,upstream,31889
38534,upstream,36711
38552,downstream,16499
38552,upstream,1541
38552,upstream,30411
24982,upstream,36710
24982,downstream,16512
36709,downstream,16512
36709,upstream,16499
37549,upstream,16499
38531,upstream,36710
37529,upstream,24978
16499,upstream,38552
16499,downstream,36709
16499,downstream,37549
16499,downstream,38533
38533,upstream,16499
1541,downstream,24801
1541,downstream,38552
1541,upstream,36695
1541,upstream,36694
1541,upstream,36699
36695,upstream,2463
36695,downstream,1541
37520,upstream,1533
38510,upstream,2463
30411,downstream,24801
30411,downstream,38552
36694,upstream,1533
36694,downstream,1541
36699,upstream,2684
36699,downstream,1541
38512,upstream,2684
38513,upstream,1533
17309,downstream,16503
17309,upstream,17310
17309,upstream,31889
17309,downstream,36711
17636,upstream,17637
17636,upstream,33125
17636,downstream,24963
17894,downstream,24963
17894,upstream,17895
31889,upstream,31886
31889,downstream,38532
31889,downstream,17309
33125,downstream,17636
33125,upstream,17895
36711,downstream,24974
36711,downstream,38534
36711,upstream,17309
36711,upstream,24963
24963,downstream,16503
24963,upstream,17636
24963,upstream,17894
24963,downstream,36711
17895,upstream,31887
17895,downstream,17894
17895,downstream,33125
17895,upstream,31888
37798,upstream,31887
37798,upstream,31888
31888,upstream,31886
31888,downstream,17895
31888,downstream,37798
1540,downstream,16484
1540,upstream,36698
2465,upstream,9875
2465,downstream,16484
2465,upstream,9876
11390,downstream,24795
11390,upstream,11391
11390,downstream,17828
11391,upstream,9875
11391,downstream,11390
11391,downstream,11437
11391,upstream,9876
11437,upstream,11391
11437,downstream,30228
11437,downstream,17829
30228,upstream,11437
30228,downstream,31885
31885,downstream,31886
31885,upstream,30228
31885,upstream,30078
31885,downstream,31884
30078,upstream,30410
30078,downstream,31885
30078,upstream,16484
16484,downstream,17310
16484,upstream,1540
16484,upstream,2465
16484,downstream,30078
9876,downstream,2465
9876,downstream,11391
9876,upstream,36698
36698,upstream,1532
36698,downstream,2684
36698,downstream,1540
36698,downstream,9876
17827,downstream,24856
17827,downstream,31887
17827,upstream,17829
17827,upstream,17828
17829,upstream,11437
17829,downstream,17827
31884,downstream,24856
31884,downstream,31887
31884,upstream,31885
17828,upstream,36714
17828,upstream,11390
17828,downstream,17827
31820,downstream,31800
31820,downstream,31818
31820,upstream,31821
1535,upstream,2462
1535,downstream,9920
1535,downstream,37898
1535,upstream,1534
1535,downstream,1536
9920,upstream,1535
9920,downstream,24854
9920,downstream,24906
17487,downstream,17637
17487,downstream,24907
17487,upstream,2467
17487,upstream,24813
24854,upstream,9920
24854,upstream,24830
24854,downstream,24880
24854,downstream,24928
24855,upstream,24795
24855,downstream,24876
24906,downstream,25139
24906,upstream,9920
24906,downstream,24929
24906,upstream,24830
24929,upstream,24906
24929,upstream,24907
24929,downstream,24956
31590,downstream,24880
31590,downstream,24928
31590,upstream,31591
37898,upstream,1535
24907,downstream,25139
24907,upstream,17487
24907,downstream,24929
24907,upstream,24876
24876,downstream,17637
24876,upstream,24856
24876,upstream,24855
24876,downstream,24907
1534,upstream,1528
1534,upstream,2712
1534,downstream,1535
1534,downstream,2467
2467,upstream,2462
2467,downstream,17487
2467,upstream,1534
2467,downstream,24830
24813,upstream,24795
24813,downstream,17487
24813,downstream,24830
38538,upstream,2687
37799,upstream,24795
2687,upstream,1528
2687,upstream,2712
2687,downstream,36714
2687,downstream,38538
24830,downstream,24854
24830,downstream,24906
24830,upstream,2467
24830,upstream,24813
24880,upstream,24854
24880,upstream,31590
24880,downstream,24955
24880,downstream,24894
24928,upstream,24854
24928,upstream,31590
24928,downstream,24956
24955,downstream,30075
24955,upstream,24880
24956,downstream,30075
24956,upstream,24929
24956,upstream,24928
24894,downstream,24939
24894,upstream,24880
1536,upstream,1535
1536,downstream,1537
31591,downstream,31590
31591,upstream,1537
1537,upstream,9895
1537,downstream,16485
1537,upstream,1536
1537,downstream,31591
25608,upstream,25584
25608,upstream,25585
25608,downstream,30976
25608,downstream,31546
25644,downstream,25666
25644,upstream,30051
25644,upstream,25559
25668,downstream,25730
25668,upstream,25631
25668,upstream,31547
25730,upstream,25668
25730,downstream,25771
25730,upstream,31545
29950,downstream,25572
30050,downstream,25667
31543,downstream,25631
31543,downstream,25659
31543,upstream,31544
31548,downstream,31547
31548,upstream,25572
37516,upstream,25572
37553,upstream,25819
37553,upstream,29833
37776,upstream,30051
37776,upstream,25559
25631,downstream,25668
25631,upstream,31543
25631,downstream,25690
25771,upstream,25730
25771,downstream,32899
25771,upstream,25731
30071,upstream,32902
30071,downstream,32974
30071,downstream,30044
30071,upstream,25690
31094,downstream,25861
31094,downstream,37555
31094,upstream,31095
31096,downstream,32974
31096,downstream,30044
31096,upstream,32903
32902,upstream,25660
32902,downstream,30071
32902,upstream,25659
32902,downstream,25731
32904,downstream,31099
32904,upstream,31095
32905,downstream,31099
32905,upstream,32903
32971,upstream,30044
32971,downstream,32970
32974,upstream,30071
32974,upstream,31096
32974,downstream,32975
32974,downstream,32973
32975,upstream,32974
32975,downstream,32968
32975,downstream,32972
25861,downstream,25936
25861,upstream,30048
25861,upstream,31094
31097,downstream,25936
31097,upstream,31098
31097,upstream,31099
37555,upstream,30048
37555,upstream,31094
31098,downstream,31097
31098,upstream,30044
31099,upstream,32904
31099,upstream,32905
31099,downstream,31097
30044,upstream,30071
30044,upstream,31096
30044,downstream,32971
30044,downstream,31098
31093,upstream,25660
31093,downstream,32903
31093,downstream,31095
31093,upstream,25659
32903,downstream,31096
32903,downstream,32905
32903,upstream,31093
31095,downstream,31094
31095,downstream,32904
31095,upstream,31093
25659,upstream,31543
25659,downstream,32902
25659,downstream,31093
32898,downstream,25935
32898,upstream,32899
32898,upstream,32900
32899,upstream,25771
32899,downstream,32898
32899,upstream,32961
32900,downstream,32898
32900,upstream,32965
32900,upstream,32968
32961,downstream,32899
32961,upstream,32962
32970,downstream,25935
32970,upstream,32971
32970,upstream,32972
32962,downstream,32961
32962,downstream,32966
32965,downstream,32900
32965,upstream,32967
32965,upstream,32966
32967,downstream,32965
32967,upstream,32964
32969,downstream,32968
32969,downstream,32972
32969,upstream,32963
32969,upstream,32973
32968,upstream,32975
32968,downstream,32900
32968,upstream,32969
32972,upstream,32975
32972,downstream,32970
32972,upstream,32969
32963,downstream,32969
